"subject","subject_full","comment","predicate","predicate_full","commentpred","object","object_full","commentobj","reference_version","target_version"
"http://data.europa.eu/a4g/ontology#ExclusionGround","epo:ExclusionGround","","epo:specifiesExclusionGround","http://data.europa.eu/a4g/ontology#specifiesExclusionGround","","epo:Procedure","http://data.europa.eu/a4g/ontology#Procedure","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#FrameworkAgreementTerm","epo:FrameworkAgreementTerm","","epo:hasOverallMaximumValue","http://data.europa.eu/a4g/ontology#hasOverallMaximumValue","","epo:MonetaryValue","http://data.europa.eu/a4g/ontology#MonetaryValue","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Fund","epo:Fund","","epo:hasID","http://data.europa.eu/a4g/ontology#hasID","","epo:Identifier","http://data.europa.eu/a4g/ontology#Identifier","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#LotAwardOutcome","epo:LotAwardOutcome","","epo:comprisesTenderAwardOutcome","http://data.europa.eu/a4g/ontology#comprisesTenderAwardOutcome","","epo:TenderAwardOutcome","http://data.europa.eu/a4g/ontology#TenderAwardOutcome","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#LotAwardOutcome","epo:LotAwardOutcome","","epo:hasRestatedAwardedValue","http://data.europa.eu/a4g/ontology#hasRestatedAwardedValue","","epo:MonetaryValue","http://data.europa.eu/a4g/ontology#MonetaryValue","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#LotAwardOutcome","epo:LotAwardOutcome","","epo:isAdoptedByBuyer","http://data.europa.eu/a4g/ontology#isAdoptedByBuyer","","epo:Buyer","http://data.europa.eu/a4g/ontology#Buyer","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#LotGroupAwardInformation","epo:LotGroupAwardInformation","","epo:hasGroupFrameworkAgreementAwardedValue","http://data.europa.eu/a4g/ontology#hasGroupFrameworkAgreementAwardedValue","","epo:MonetaryValue","http://data.europa.eu/a4g/ontology#MonetaryValue","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#LotGroup","epo:LotGroup","","epo:hasEstimatedValue","http://data.europa.eu/a4g/ontology#hasEstimatedValue","","epo:MonetaryValue","http://data.europa.eu/a4g/ontology#MonetaryValue","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#LotGroup","epo:LotGroup","","epo:specifiesSelectionCriterion","http://data.europa.eu/a4g/ontology#specifiesSelectionCriterion","","epo:SelectionCriterion","http://data.europa.eu/a4g/ontology#SelectionCriterion","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#LotGroup","epo:LotGroup","","epo:specifiesAwardCriterion","http://data.europa.eu/a4g/ontology#specifiesAwardCriterion","","epo:AwardCriterion","http://data.europa.eu/a4g/ontology#AwardCriterion","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Lot","epo:Lot","","epo:specifiesSelectionCriterion","http://data.europa.eu/a4g/ontology#specifiesSelectionCriterion","","epo:SelectionCriterion","http://data.europa.eu/a4g/ontology#SelectionCriterion","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Lot","epo:Lot","","epo:specifiesAwardCriterion","http://data.europa.eu/a4g/ontology#specifiesAwardCriterion","","epo:AwardCriterion","http://data.europa.eu/a4g/ontology#AwardCriterion","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Lot","epo:Lot","","epo:hasRestatedEstimatedValue","http://data.europa.eu/a4g/ontology#hasRestatedEstimatedValue","","epo:MonetaryValue","http://data.europa.eu/a4g/ontology#MonetaryValue","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Lot","epo:Lot","","epo:hasReservedProcurement","http://data.europa.eu/a4g/ontology#hasReservedProcurement","","at-voc:reserved-procurement","http://publications.europa.eu/resource/authority/reserved-procurement","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Lot","epo:Lot","","epo:hasPerformingStaffQualificationInformation","http://data.europa.eu/a4g/ontology#hasPerformingStaffQualificationInformation","","at-voc:requirement-stage","http://publications.europa.eu/resource/authority/requirement-stage","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#MultipleStageProcedureTerm","epo:MultipleStageProcedureTerm","","epo:hasQualificationSystemPeriod","http://data.europa.eu/a4g/ontology#hasQualificationSystemPeriod","","epo:Period","http://data.europa.eu/a4g/ontology#Period","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#NoticeChangeInformation","epo:NoticeChangeInformation","renamed from epo:NoticeChange","epo:hasElementChange","http://data.europa.eu/a4g/ontology#hasElementChange","","epo:ElementChangeDescription","http://data.europa.eu/a4g/ontology#ElementChangeDescription","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Notice","epo:Notice","","epo:hasNotificationContentType","http://data.europa.eu/a4g/ontology#hasNotificationContentType","","at-voc-new:notification-phases-content-types","http://publications.europa.eu/resource/authority/new/notification-phases-content-types","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#OfferingParty","epo:OfferingParty","","epo:playedByBusiness","http://data.europa.eu/a4g/ontology#playedByBusiness","","epo:Business","http://data.europa.eu/a4g/ontology#Business","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ParticipationRequestProcessor","epo:ParticipationRequestProcessor","","epo:dependsOnServiceProvider","http://data.europa.eu/a4g/ontology#dependsOnServiceProvider","","epo:ProcurementServiceProvider","http://data.europa.eu/a4g/ontology#ProcurementServiceProvider","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ParticipationRequestProcessor","epo:ParticipationRequestProcessor","","epo:dependsOnBuyer","http://data.europa.eu/a4g/ontology#dependsOnBuyer","","epo:Buyer","http://data.europa.eu/a4g/ontology#Buyer","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ParticipationRequestReceiver","epo:ParticipationRequestReceiver","","epo:dependsOnServiceProvider","http://data.europa.eu/a4g/ontology#dependsOnServiceProvider","","epo:ProcurementServiceProvider","http://data.europa.eu/a4g/ontology#ProcurementServiceProvider","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ParticipationRequestReceiver","epo:ParticipationRequestReceiver","","epo:dependsOnBuyer","http://data.europa.eu/a4g/ontology#dependsOnBuyer","","epo:Buyer","http://data.europa.eu/a4g/ontology#Buyer","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#PaymentExecutor","epo:PaymentExecutor","","epo:dependsOnServiceProvider","http://data.europa.eu/a4g/ontology#dependsOnServiceProvider","","epo:ProcurementServiceProvider","http://data.europa.eu/a4g/ontology#ProcurementServiceProvider","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#PaymentExecutor","epo:PaymentExecutor","","epo:dependsOnBuyer","http://data.europa.eu/a4g/ontology#dependsOnBuyer","","epo:Buyer","http://data.europa.eu/a4g/ontology#Buyer","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#PlannedProcurementPart","epo:PlannedProcurementPart","","epo:hasLegalBasis","http://data.europa.eu/a4g/ontology#hasLegalBasis","","at-voc:legal-basis","http://publications.europa.eu/resource/authority/legal-basis","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Procedure","epo:Procedure","","epo:hasLegalBasis","http://data.europa.eu/a4g/ontology#hasLegalBasis","","at-voc:legal-basis","http://publications.europa.eu/resource/authority/legal-basis","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Procedure","epo:Procedure","","epo:hasLegalRegime","http://data.europa.eu/a4g/ontology#hasLegalRegime","","at-voc-new:legal-regime","http://publications.europa.eu/resource/authority/new/legal-regime","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Procedure","epo:Procedure","","epo:specifiesExclusionGround","http://data.europa.eu/a4g/ontology#specifiesExclusionGround","","epo:ExclusionGround","http://data.europa.eu/a4g/ontology#ExclusionGround","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ProcurementObject","epo:ProcurementObject","","epo:hasID","http://data.europa.eu/a4g/ontology#hasID","","epo:Identifier","http://data.europa.eu/a4g/ontology#Identifier","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ProcurementObject","epo:ProcurementObject","","epo:usesChannel","http://data.europa.eu/a4g/ontology#usesChannel","","cv:Channel","http://data.europa.eu/m8g/Channel","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ProcurementObject","epo:ProcurementObject","","epo:refersToPlannedPart","http://data.europa.eu/a4g/ontology#refersToPlannedPart","","epo:PlannedProcurementPart","http://data.europa.eu/a4g/ontology#PlannedProcurementPart","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Purpose","epo:Purpose","","epo:hasMainClassification","http://data.europa.eu/a4g/ontology#hasMainClassification","","at-voc:cpvsuppl","http://publications.europa.eu/resource/authority/cpvsuppl","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Purpose","epo:Purpose","","epo:hasAdditionalClassification","http://data.europa.eu/a4g/ontology#hasAdditionalClassification","","at-voc:cpvsuppl","http://publications.europa.eu/resource/authority/cpvsuppl","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ReviewObject","epo:ReviewObject","","epo:hasRemedyValue","http://data.europa.eu/a4g/ontology#hasRemedyValue","","epo:MonetaryValue","http://data.europa.eu/a4g/ontology#MonetaryValue","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ReviewProcedureInformationProvider","epo:ReviewProcedureInformationProvider","","epo:dependsOnReviewer","http://data.europa.eu/a4g/ontology#dependsOnReviewer","","epo:Reviewer","http://data.europa.eu/a4g/ontology#Reviewer","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ReviewRequest","epo:ReviewRequest","","epo:paidReviewRequestFee","http://data.europa.eu/a4g/ontology#paidReviewRequestFee","","epo:MonetaryValue","http://data.europa.eu/a4g/ontology#MonetaryValue","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#SubmissionStatisticalInformation","epo:SubmissionStatisticalInformation","","epo:summarisesInformationForLotAwardOutcome","http://data.europa.eu/a4g/ontology#summarisesInformationForLotAwardOutcome","","epo:LotAwardOutcome","http://data.europa.eu/a4g/ontology#LotAwardOutcome","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#SubmissionTerm","epo:SubmissionTerm","","epo:hasValidityPeriod","http://data.europa.eu/a4g/ontology#hasValidityPeriod","","epo:Period","http://data.europa.eu/a4g/ontology#Period","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#TenderAwardOutcome","epo:TenderAwardOutcome","","epo:indicatesAwardOfLotToWinner","http://data.europa.eu/a4g/ontology#indicatesAwardOfLotToWinner","","epo:Winner","http://data.europa.eu/a4g/ontology#Winner","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#TenderAwardOutcome","epo:TenderAwardOutcome","","epo:describesTender","http://data.europa.eu/a4g/ontology#describesTender","","epo:Tender","http://data.europa.eu/a4g/ontology#Tender","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#TenderProcessor","epo:TenderProcessor","","epo:dependsOnServiceProvider","http://data.europa.eu/a4g/ontology#dependsOnServiceProvider","","epo:ProcurementServiceProvider","http://data.europa.eu/a4g/ontology#ProcurementServiceProvider","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#TenderProcessor","epo:TenderProcessor","","epo:dependsOnBuyer","http://data.europa.eu/a4g/ontology#dependsOnBuyer","","epo:Buyer","http://data.europa.eu/a4g/ontology#Buyer","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#TenderReceiver","epo:TenderReceiver","","epo:dependsOnServiceProvider","http://data.europa.eu/a4g/ontology#dependsOnServiceProvider","","epo:ProcurementServiceProvider","http://data.europa.eu/a4g/ontology#ProcurementServiceProvider","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#TenderReceiver","epo:TenderReceiver","","epo:dependsOnBuyer","http://data.europa.eu/a4g/ontology#dependsOnBuyer","","epo:Buyer","http://data.europa.eu/a4g/ontology#Buyer","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Winner","epo:Winner","","epo:dependsOnTenderer","http://data.europa.eu/a4g/ontology#dependsOnTenderer","","epo:Tenderer","http://data.europa.eu/a4g/ontology#Tenderer","","3.1.0","4.0.0-rc.1"
"http://xmlns.com/foaf/0.1/Agent","foaf:Agent","","epo:hasID","http://data.europa.eu/a4g/ontology#hasID","","epo:Identifier","http://data.europa.eu/a4g/ontology#Identifier","","3.1.0","4.0.0-rc.1"
"http://www.w3.org/ns/locn#Address","locn:Address","","epo:hasID","http://data.europa.eu/a4g/ontology#hasID","","epo:Identifier","http://data.europa.eu/a4g/ontology#Identifier","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CatalogueLine","epo-cat:CatalogueLine","","epo:hasID","http://data.europa.eu/a4g/ontology#hasID","","epo:Identifier","http://data.europa.eu/a4g/ontology#Identifier","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CatalogueLine","epo-cat:CatalogueLine","","epo-cat:specifiesItem","http://data.europa.eu/a4g/ontology#specifiesItem","","epo-cat:Item","http://data.europa.eu/a4g/ontology#Item","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Catalogue","epo-cat:Catalogue","","epo:hasValidityPeriod","http://data.europa.eu/a4g/ontology#hasValidityPeriod","","epo:Period","http://data.europa.eu/a4g/ontology#Period","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Catalogue","epo-cat:Catalogue","","epo-cat:isReceivedByCatalogueReceiver","http://data.europa.eu/a4g/ontology#isReceivedByCatalogueReceiver","","epo:CatalogueReceiver","http://data.europa.eu/a4g/ontology#CatalogueReceiver","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Catalogue","epo-cat:Catalogue","","epo-cat:isReceivedByCatalogueProvider","http://data.europa.eu/a4g/ontology#isReceivedByCatalogueProvider","","epo:CatalogueProvider","http://data.europa.eu/a4g/ontology#CatalogueProvider","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Catalogue","epo-cat:Catalogue","","epo:isIntendedForBuyer","http://data.europa.eu/a4g/ontology#isIntendedForBuyer","","epo:Buyer","http://data.europa.eu/a4g/ontology#Buyer","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ChargeInformation","epo-cat:ChargeInformation","","epo-cat:hasChargeCategory","http://data.europa.eu/a4g/ontology#hasChargeCategory","","at-voc-new:charge-category","http://publications.europa.eu/resource/authority/new/charge-category","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ChargeInformation","epo-cat:ChargeInformation","","epo-cat:hasChargeCategoryModifier","http://data.europa.eu/a4g/ontology#hasChargeCategoryModifier","","at-voc-new:charge-modifier","http://publications.europa.eu/resource/authority/new/charge-modifier","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Item","epo-cat:Item","","epo-cat:hasCertification","http://data.europa.eu/a4g/ontology#hasCertification","","epo-cat:ItemCertificate","http://data.europa.eu/a4g/ontology#ItemCertificate","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Item","epo-cat:Item","","epo:hasCertification","http://data.europa.eu/a4g/ontology#hasCertification","","epo-cat:ItemCertificate","http://data.europa.eu/a4g/ontology#ItemCertificate","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Item","epo-cat:Item","","dct:isReplaceBy","http://purl.org/dc/terms/isReplaceBy","","epo-cat:Item","http://data.europa.eu/a4g/ontology#Item","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#DeliveryInformation","epo-ord:DeliveryInformation","","epo:concernsBeneficiary","http://data.europa.eu/a4g/ontology#concernsBeneficiary","","epo-ord:Beneficiary","http://data.europa.eu/a4g/ontology#Beneficiary","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#DeliveryInformation","epo-ord:DeliveryInformation","","epo-ord:concernsPlaceOfDelivery","http://data.europa.eu/a4g/ontology#concernsPlaceOfDelivery","","dct:Location","http://purl.org/dc/terms/Location","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#OrderLine","epo-ord:OrderLine","","epo-cat:specifiesItem","http://data.europa.eu/a4g/ontology#specifiesItem","","epo-cat:Item","http://data.europa.eu/a4g/ontology#Item","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#OrderLine","epo-ord:OrderLine","","epo-cat:hasOrderQuantity","http://data.europa.eu/a4g/ontology#hasOrderQuantity","","epo:Quantity","http://data.europa.eu/a4g/ontology#Quantity","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Order","epo-ord:Order","","epo:hasValidityPeriod","http://data.europa.eu/a4g/ontology#hasValidityPeriod","","epo:Period","http://data.europa.eu/a4g/ontology#Period","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Order","epo-ord:Order","","epo-ord:invoicedToInvoicee","http://data.europa.eu/a4g/ontology#invoicedToInvoicee","","epo-ord:Invoicee","http://data.europa.eu/a4g/ontology#Invoicee","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Order","epo-ord:Order","","epo-ord:supersedesOrder","http://data.europa.eu/a4g/ontology#supersedesOrder","","epo-ord:Order","http://data.europa.eu/a4g/ontology#Order","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Order","epo-ord:Order","","epo-ord:isSubmittedToSeller","http://data.europa.eu/a4g/ontology#isSubmittedToSeller","","epo-ord:Selle","http://data.europa.eu/a4g/ontology#Selle","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Order","epo-ord:Order","","epo-ord:specifiesDiscountInformation","http://data.europa.eu/a4g/ontology#specifiesDiscountInformation","","epo-ord:DiscountInformatio","http://data.europa.eu/a4g/ontology#DiscountInformatio","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#Order","epo-ord:Order","","epo-ord:isSubmittedByBuyer","http://data.europa.eu/a4g/ontology#isSubmittedByBuyer","","epo:Buyer","http://data.europa.eu/a4g/ontology#Buyer","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#AllowanceChargeInformation","epo-ord:AllowanceChargeInformation","renamed from epo-ord:PriceModifierInformation","epo-cat:hasFixedAmount","http://data.europa.eu/a4g/ontology#hasFixedAmount","","epo:MonetaryValue","http://data.europa.eu/a4g/ontology#MonetaryValue","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompetitionNotice","epo-not:CompetitionNotice","","epo-not:announcesLot","http://data.europa.eu/a4g/ontology#announcesLot","","epo:Lot","http://data.europa.eu/a4g/ontology#Lot","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompetitionNotice","epo-not:CompetitionNotice","","epo-not:announcesLotGroup","http://data.europa.eu/a4g/ontology#announcesLotGroup","","epo:LotGroup","http://data.europa.eu/a4g/ontology#LotGroup","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompetitionNotice","epo-not:CompetitionNotice","","epo-not:announcesRole","http://data.europa.eu/a4g/ontology#announcesRole","","epo:AgentInRole","http://data.europa.eu/a4g/ontology#AgentInRole","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#CompetitionNotice","epo-not:CompetitionNotice","","epo-not:announcesProcedure","http://data.europa.eu/a4g/ontology#announcesProcedure","","epo:Procedure","http://data.europa.eu/a4g/ontology#Procedure","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#ContractModificationNotice","epo-not:ContractModificationNotice","","epo-not:refersToContractToBeModified","http://data.europa.eu/a4g/ontology#refersToContractToBeModified","","epo:Contract","http://data.europa.eu/a4g/ontology#Contract","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#DirectAwardPrenotificationNotice","epo-not:DirectAwardPrenotificationNotice","","epo-not:announcesProcedure","http://data.europa.eu/a4g/ontology#announcesProcedure","","epo:Procedure","http://data.europa.eu/a4g/ontology#Procedure","","3.1.0","4.0.0-rc.1"
"http://data.europa.eu/a4g/ontology#PlanningNotice","epo-not:PlanningNotice","","epo-not:announcesPlannedProcurementPart","http://data.europa.eu/a4g/ontology#announcesPlannedProcurementPart","","epo:PlannedProcurementPart","http://data.europa.eu/a4g/ontology#PlannedProcurementPart","","3.1.0","4.0.0-rc.1"
